Entity,Value Date,Amount Functional Currency,Liquidity Group
V798,2024-11-20,-9543.0,TRP
V798,2024-11-20,-532.12,TRP
V798,2024-11-20,-3352.96,TRP
V798,2024-11-20,-766.9,TRP
V798,2024-11-20,-1201.61,TRP
V798,2024-11-20,-1334.46,TRP
V798,2024-11-20,-534.95,TRP
V798,2024-11-20,-311.26,TRP
V798,2024-11-20,-629.89,TRP
V798,2024-11-20,-1372.06,TRP
V798,2024-11-20,-12.94,TRP
V798,2024-11-20,-102.4,TRP
V798,2024-11-20,-389.89,TRP
V798,2024-11-20,-747.57,TRP
V798,2024-11-20,-813.91,TRP
V798,2024-11-20,21.25,TRR
V798,2024-11-20,748.21,TRR
V798,2024-11-20,938.94,TRR
V798,2024-11-20,1092.32,TRR
V798,2024-11-20,1502.71,TRR
V798,2024-11-20,2221.03,TRR
V798,2024-11-20,2552.41,TRR
V798,2024-11-20,2978.57,TRR
V798,2024-11-20,3557.16,TRR
V798,2024-11-20,3750.08,TRR
V798,2024-11-20,3891.75,TRR
V798,2024-11-20,4414.04,TRR
V798,2024-11-20,4845.85,TRR
V798,2024-11-20,5053.66,TRR
V798,2024-11-20,5683.52,TRR
V798,2024-11-20,6258.29,TRR
V798,2024-11-20,6572.55,TRR
V798,2024-11-20,6943.73,TRR
V798,2024-11-20,7975.79,TRR
V798,2024-11-20,8380.08,TRR
V798,2024-11-20,9913.64,TRR
V798,2024-11-20,10213.97,TRR
V798,2024-11-20,10763.67,TRR
V798,2024-11-20,11817.35,TRR
V798,2024-11-20,13453.41,TRR
V798,2024-11-20,14039.72,TRR
V798,2024-11-20,14793.78,TRR
V798,2024-11-20,15465.15,TRR
V798,2024-11-20,18015.82,TRR
V798,2024-11-20,18289.49,TRR
V798,2024-11-20,18672.49,TRR
V798,2024-11-20,20291.66,TRR
V798,2024-11-20,20848.21,TRR
V798,2024-11-20,21375.0,TRR
V798,2024-11-20,26631.68,TRR
V798,2024-11-20,28038.72,TRR
V798,2024-11-20,31082.97,TRR
V798,2024-11-20,35105.2,TRR
V798,2024-11-20,37422.1,TRR
V798,2024-11-20,39637.37,TRR
V798,2024-11-20,41275.69,TRR
V798,2024-11-20,42204.35,TRR
V798,2024-11-20,42851.59,TRR
V798,2024-11-20,46665.08,TRR
V798,2024-11-20,49113.19,TRR
V798,2024-11-20,49957.62,TRR
V798,2024-11-20,50000.0,TRR
V798,2024-11-20,53374.14,TRR
V798,2024-11-20,55288.24,TRR
V798,2024-11-20,57390.7,TRR
V798,2024-11-20,65616.73,TRR
V798,2024-11-20,67522.12,TRR
V798,2024-11-20,68904.69,TRR
V798,2024-11-20,71467.97,TRR
V798,2024-11-20,72980.65,TRR
V798,2024-11-20,73957.0,TRR
V798,2024-11-20,74737.63,TRR
V798,2024-11-20,82925.34,TRR
V798,2024-11-20,85831.56,TRR
V798,2024-11-20,92301.62,TRR
V798,2024-11-20,119605.7,TRR
V798,2024-11-20,140780.43,TRR
V798,2024-11-20,189821.0,TRR
V798,2024-11-20,225598.35,TRR
V798,2024-11-21,-5000.0,TRP
V798,2024-11-21,-5000.0,TRP
V798,2024-11-21,-572.45,TRP
V798,2024-11-21,-642.6,TRP
V798,2024-11-21,-712.01,TRP
V798,2024-11-21,-712.81,TRP
V798,2024-11-21,-1132.88,TRP
V798,2024-11-21,-1425.62,TRP
V798,2024-11-21,1152.92,TRR
V798,2024-11-21,3604.6,TRR
V798,2024-11-21,3642.33,TRR
V798,2024-11-21,4100.27,TRR
V798,2024-11-21,5137.47,TRR
V798,2024-11-21,5551.15,TRR
V798,2024-11-21,5982.81,TRR
V798,2024-11-21,6150.67,TRR
V798,2024-11-21,6432.7,TRR
V798,2024-11-21,6575.52,TRR
V798,2024-11-21,6945.04,TRR
V798,2024-11-21,7708.25,TRR
V798,2024-11-21,7899.65,TRR
V798,2024-11-21,7948.9,TRR
V798,2024-11-21,9550.03,TRR
V798,2024-11-21,9586.69,TRR
V798,2024-11-21,10688.53,TRR
V798,2024-11-21,10727.35,TRR
V798,2024-11-21,11099.33,TRR
V798,2024-11-21,12324.08,TRR
V798,2024-11-21,13215.88,TRR
V798,2024-11-21,13376.8,TRR
